experiment_date,species,stage,strain,treatment,conc,cell,total_worms,top_worms,bottom_worms,cue_side,cue,cue_conc
20220422,Cel,Adult,Zam27a,NA,NA,C1,1,0,1,top,Eugenol,1p
20220422,Cel,Adult,Zam27a,NA,NA,D1,6,2,1,top,Eugenol,1p
20220422,Cel,Adult,N2,NA,NA,E1,15,5,0,top,Eugenol,1p
20220422,Cel,Adult,N2,NA,NA,F1,19,0,0,top,Eugenol,1p
20220422,Cel,Adult,N2,NA,NA,G1,10,1,0,top,Eugenol,1p
20220422,Cel,Adult,N2,NA,NA,H1,8,2,0,top,Eugenol,1p
20220422,Cel,Adult,Zam27a,NA,NA,A2,7,3,1,top,Eugenol,1p
20220422,Cel,Adult,Zam27a,NA,NA,B2,2,1,1,top,Eugenol,1p
20220422,Cel,Adult,Zam27a,NA,NA,C2,0,0,2,top,Eugenol,1p
20220422,Cel,Adult,Zam27a,NA,NA,D2,4,1,0,top,Eugenol,1p
20220422,Cel,Adult,N2,NA,NA,E2,11,3,0,top,Eugenol,1p
20220422,Cel,Adult,N2,NA,NA,F2,13,1,3,top,Eugenol,1p
20220422,Cel,Adult,N2,NA,NA,G2,6,0,3,top,Eugenol,1p
20220422,Cel,Adult,N2,NA,NA,H2,15,1,0,top,Eugenol,1p
20220422,Cel,Adult,Zam27a,NA,NA,A3,6,3,2,top,Eugenol,1p
20220422,Cel,Adult,Zam27a,NA,NA,B3,8,7,1,top,Eugenol,1p
20220422,Cel,Adult,Zam27a,NA,NA,C3,5,3,3,top,Eugenol,1p
20220422,Cel,Adult,Zam27a,NA,NA,D3,7,0,0,top,Eugenol,1p
20220422,Cel,Adult,N2,NA,NA,E3,17,6,2,top,Eugenol,1p
20220422,Cel,Adult,N2,NA,NA,F3,24,1,6,top,Eugenol,1p
20220422,Cel,Adult,N2,NA,NA,G3,10,0,0,top,Eugenol,1p
20220422,Cel,Adult,N2,NA,NA,H3,9,0,0,top,Eugenol,1p
20220422,Cel,Adult,Zam27a,NA,NA,A4,5,4,2,top,Sandalore,1p
20220422,Cel,Adult,Zam27a,NA,NA,B4,3,3,0,top,Sandalore,1p
20220422,Cel,Adult,Zam27a,NA,NA,C4,1,1,0,top,Sandalore,1p
20220422,Cel,Adult,Zam27a,NA,NA,D4,7,0,0,top,Sandalore,1p
20220422,Cel,Adult,N2,NA,NA,E4,13,1,2,top,Sandalore,1p
20220422,Cel,Adult,N2,NA,NA,F4,16,0,1,top,Sandalore,1p
20220422,Cel,Adult,N2,NA,NA,G4,10,1,0,top,Sandalore,1p
20220422,Cel,Adult,N2,NA,NA,H4,21,0,0,top,Sandalore,1p
20220422,Cel,Adult,Zam27a,NA,NA,A5,5,4,2,top,Sandalore,1p
20220422,Cel,Adult,Zam27a,NA,NA,B5,3,4,0,top,Sandalore,1p
20220422,Cel,Adult,Zam27a,NA,NA,C5,5,1,2,top,Sandalore,1p
20220422,Cel,Adult,Zam27a,NA,NA,D5,8,2,1,top,Sandalore,1p
20220422,Cel,Adult,N2,NA,NA,E5,15,1,1,top,Sandalore,1p
20220422,Cel,Adult,N2,NA,NA,F5,14,0,2,top,Sandalore,1p
20220422,Cel,Adult,N2,NA,NA,G5,10,0,0,top,Sandalore,1p
20220422,Cel,Adult,N2,NA,NA,H5,9,2,0,top,Sandalore,1p
20220422,Cel,Adult,Zam27a,NA,NA,A6,6,5,2,top,Sandalore,1p
20220422,Cel,Adult,Zam27a,NA,NA,B6,1,3,0,top,Sandalore,1p
20220422,Cel,Adult,Zam27a,NA,NA,C6,0,0,0,top,Sandalore,1p
20220422,Cel,Adult,Zam27a,NA,NA,D6,5,0,0,top,Sandalore,1p
20220422,Cel,Adult,N2,NA,NA,E6,6,0,0,top,Sandalore,1p
20220422,Cel,Adult,N2,NA,NA,F6,16,4,0,top,Sandalore,1p
20220422,Cel,Adult,N2,NA,NA,G6,14,1,0,top,Sandalore,1p
20220422,Cel,Adult,N2,NA,NA,H6,7,0,0,top,Sandalore,1p
20220422,Cel,Adult,Zam27a,NA,NA,A7,6,5,1,top,Acetophenone,1p
20220422,Cel,Adult,Zam27a,NA,NA,B7,3,1,1,top,Acetophenone,1p
20220422,Cel,Adult,Zam27a,NA,NA,C7,5,2,1,top,Acetophenone,1p
20220422,Cel,Adult,Zam27a,NA,NA,D7,7,3,1,top,Acetophenone,1p
20220422,Cel,Adult,N2,NA,NA,E7,10,0,2,top,Acetophenone,1p
20220422,Cel,Adult,N2,NA,NA,F7,13,1,1,top,Acetophenone,1p
20220422,Cel,Adult,N2,NA,NA,G7,13,2,1,top,Acetophenone,1p
20220422,Cel,Adult,N2,NA,NA,H7,12,1,0,top,Acetophenone,1p
20220422,Cel,Adult,Zam27a,NA,NA,A8,5,3,1,top,Acetophenone,1p
20220422,Cel,Adult,Zam27a,NA,NA,B8,5,2,0,top,Acetophenone,1p
20220422,Cel,Adult,Zam27a,NA,NA,C8,4,2,0,top,Acetophenone,1p
20220422,Cel,Adult,Zam27a,NA,NA,D8,7,1,1,top,Acetophenone,1p
20220422,Cel,Adult,N2,NA,NA,E8,14,0,0,top,Acetophenone,1p
20220422,Cel,Adult,N2,NA,NA,F8,24,6,1,top,Acetophenone,1p
20220422,Cel,Adult,N2,NA,NA,G8,11,1,0,top,Acetophenone,1p
20220422,Cel,Adult,N2,NA,NA,H8,13,1,0,top,Acetophenone,1p
20220422,Cel,Adult,Zam27a,NA,NA,A9,2,2,0,top,Acetophenone,1p
20220422,Cel,Adult,Zam27a,NA,NA,B9,4,3,0,top,Acetophenone,1p
20220422,Cel,Adult,Zam27a,NA,NA,C9,2,0,3,top,Acetophenone,1p
20220422,Cel,Adult,Zam27a,NA,NA,D9,6,4,0,top,Acetophenone,1p
20220422,Cel,Adult,N2,NA,NA,E9,12,0,2,top,Acetophenone,1p
20220422,Cel,Adult,N2,NA,NA,F9,20,3,0,top,Acetophenone,1p
20220422,Cel,Adult,N2,NA,NA,G9,12,1,0,top,Acetophenone,1p
20220422,Cel,Adult,N2,NA,NA,H9,15,1,2,top,Acetophenone,1p
20220422,Cel,Adult,Zam27a,NA,NA,A10,2,2,2,top,Isononylalcohol,1p
20220422,Cel,Adult,Zam27a,NA,NA,B10,5,4,0,top,Isononylalcohol,1p
20220422,Cel,Adult,Zam27a,NA,NA,C10,3,2,0,top,Isononylalcohol,1p
20220422,Cel,Adult,Zam27a,NA,NA,D10,5,0,2,top,Isononylalcohol,1p
20220422,Cel,Adult,N2,NA,NA,E10,8,4,0,top,Isononylalcohol,1p
20220422,Cel,Adult,N2,NA,NA,F10,10,1,0,top,Isononylalcohol,1p
20220422,Cel,Adult,N2,NA,NA,G10,11,0,0,top,Isononylalcohol,1p
20220422,Cel,Adult,N2,NA,NA,H10,13,0,0,top,Isononylalcohol,1p
20220422,Cel,Adult,Zam27a,NA,NA,A11,1,0,0,top,Isononylalcohol,1p
20220422,Cel,Adult,Zam27a,NA,NA,B11,1,1,0,top,Isononylalcohol,1p
20220422,Cel,Adult,Zam27a,NA,NA,C11,4,4,1,top,Isononylalcohol,1p
20220422,Cel,Adult,Zam27a,NA,NA,D11,4,4,0,top,Isononylalcohol,1p
20220422,Cel,Adult,N2,NA,NA,E11,7,2,5,top,Isononylalcohol,1p
20220422,Cel,Adult,N2,NA,NA,F11,9,4,2,top,Isononylalcohol,1p
20220422,Cel,Adult,N2,NA,NA,G11,8,0,0,top,Isononylalcohol,1p
20220422,Cel,Adult,N2,NA,NA,H11,4,0,0,top,Isononylalcohol,1p
20220422,Cel,Adult,Zam27a,NA,NA,A12,6,3,0,top,Isononylalcohol,1p
20220422,Cel,Adult,Zam27a,NA,NA,B12,9,6,0,top,Isononylalcohol,1p
20220422,Cel,Adult,Zam27a,NA,NA,C12,0,1,0,top,Isononylalcohol,1p
20220422,Cel,Adult,Zam27a,NA,NA,D12,2,3,0,top,Isononylalcohol,1p
20220422,Cel,Adult,N2,NA,NA,E12,8,1,0,top,Isononylalcohol,1p
20220422,Cel,Adult,N2,NA,NA,F12,12,4,1,top,Isononylalcohol,1p
20220422,Cel,Adult,N2,NA,NA,G12,9,2,1,top,Isononylalcohol,1p
20220422,Cel,Adult,N2,NA,NA,H12,14,3,0,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,A1,6,1,2,top,Eugenol,1p
20220428,Cel,Adult,Zam27a,NA,NA,B1,6,4,1,top,Eugenol,1p
20220428,Cel,Adult,Zam27a,NA,NA,C1,7,2,3,top,Eugenol,1p
20220428,Cel,Adult,Zam27a,NA,NA,D1,3,2,1,top,Eugenol,1p
20220428,Cel,Adult,N2,NA,NA,E1,4,1,0,top,Eugenol,1p
20220428,Cel,Adult,N2,NA,NA,F1,11,2,0,top,Eugenol,1p
20220428,Cel,Adult,N2,NA,NA,G1,2,0,0,top,Eugenol,1p
20220428,Cel,Adult,N2,NA,NA,H1,4,0,0,top,Eugenol,1p
20220428,Cel,Adult,Zam27a,NA,NA,A2,6,3,2,top,Eugenol,1p
20220428,Cel,Adult,Zam27a,NA,NA,B2,9,3,2,top,Eugenol,1p
20220428,Cel,Adult,Zam27a,NA,NA,C2,9,1,3,top,Eugenol,1p
20220428,Cel,Adult,Zam27a,NA,NA,D2,3,1,2,top,Eugenol,1p
20220428,Cel,Adult,N2,NA,NA,E2,10,1,0,top,Eugenol,1p
20220428,Cel,Adult,N2,NA,NA,F2,5,3,0,top,Eugenol,1p
20220428,Cel,Adult,N2,NA,NA,G2,9,0,3,top,Eugenol,1p
20220428,Cel,Adult,N2,NA,NA,H2,5,0,0,top,Eugenol,1p
20220428,Cel,Adult,Zam27a,NA,NA,A3,2,2,1,top,Eugenol,1p
20220428,Cel,Adult,Zam27a,NA,NA,B3,4,2,1,top,Eugenol,1p
20220428,Cel,Adult,Zam27a,NA,NA,C3,8,0,4,top,Eugenol,1p
20220428,Cel,Adult,Zam27a,NA,NA,D3,3,1,2,top,Eugenol,1p
20220428,Cel,Adult,N2,NA,NA,E3,14,4,1,top,Eugenol,1p
20220428,Cel,Adult,N2,NA,NA,F3,13,4,3,top,Eugenol,1p
20220428,Cel,Adult,N2,NA,NA,G3,8,2,1,top,Eugenol,1p
20220428,Cel,Adult,N2,NA,NA,H3,6,0,1,top,Eugenol,1p
20220428,Cel,Adult,Zam27a,NA,NA,A4,6,2,4,top,Sandalore,1p
20220428,Cel,Adult,Zam27a,NA,NA,B4,8,4,2,top,Sandalore,1p
20220428,Cel,Adult,Zam27a,NA,NA,C4,6,1,0,top,Sandalore,1p
20220428,Cel,Adult,Zam27a,NA,NA,D4,2,0,2,top,Sandalore,1p
20220428,Cel,Adult,N2,NA,NA,E4,20,3,1,top,Sandalore,1p
20220428,Cel,Adult,N2,NA,NA,F4,3,0,0,top,Sandalore,1p
20220428,Cel,Adult,N2,NA,NA,G4,8,1,1,top,Sandalore,1p
20220428,Cel,Adult,N2,NA,NA,H4,10,1,2,top,Sandalore,1p
20220428,Cel,Adult,Zam27a,NA,NA,A5,5,4,2,top,Sandalore,1p
20220428,Cel,Adult,Zam27a,NA,NA,B5,7,2,4,top,Sandalore,1p
20220428,Cel,Adult,Zam27a,NA,NA,C5,4,1,1,top,Sandalore,1p
20220428,Cel,Adult,Zam27a,NA,NA,D5,7,2,5,top,Sandalore,1p
20220428,Cel,Adult,N2,NA,NA,E5,12,3,1,top,Sandalore,1p
20220428,Cel,Adult,N2,NA,NA,F5,11,2,0,top,Sandalore,1p
20220428,Cel,Adult,N2,NA,NA,G5,14,5,4,top,Sandalore,1p
20220428,Cel,Adult,N2,NA,NA,H5,9,2,4,top,Sandalore,1p
20220428,Cel,Adult,Zam27a,NA,NA,A6,3,0,1,top,Sandalore,1p
20220428,Cel,Adult,Zam27a,NA,NA,B6,6,4,1,top,Sandalore,1p
20220428,Cel,Adult,Zam27a,NA,NA,C6,3,1,0,top,Sandalore,1p
20220428,Cel,Adult,Zam27a,NA,NA,D6,7,2,6,top,Sandalore,1p
20220428,Cel,Adult,N2,NA,NA,E6,9,4,1,top,Sandalore,1p
20220428,Cel,Adult,N2,NA,NA,F6,9,3,0,top,Sandalore,1p
20220428,Cel,Adult,N2,NA,NA,G6,12,2,2,top,Sandalore,1p
20220428,Cel,Adult,N2,NA,NA,H6,8,1,1,top,Sandalore,1p
20220428,Cel,Adult,Zam27a,NA,NA,A7,4,2,2,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,B7,3,2,0,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,C7,0,0,0,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,D7,6,0,5,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,E7,10,2,0,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,F7,9,1,0,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,G7,7,0,0,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,H7,4,0,0,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,A8,4,0,1,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,B8,4,3,1,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,C8,5,2,1,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,D8,4,1,3,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,E8,16,5,7,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,F8,5,2,2,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,G8,3,1,0,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,H8,7,2,2,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,A9,5,0,1,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,B9,1,0,0,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,C9,10,4,6,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,D9,2,1,0,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,E9,18,1,3,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,F9,9,0,1,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,G9,6,2,0,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,H9,9,0,1,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,A10,5,2,0,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,B10,4,0,1,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,C10,6,2,2,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,D10,4,0,0,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,E10,9,3,5,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,F10,11,4,2,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,G10,4,2,1,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,H10,5,1,1,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,A11,4,0,3,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,B11,0,0,0,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,C11,4,3,4,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,D11,4,2,1,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,E11,10,4,3,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,F11,3,2,0,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,G11,6,1,0,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,H11,2,2,0,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,A12,5,2,2,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,B12,4,4,0,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,C12,3,0,1,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,D12,4,2,2,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,E12,11,0,7,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,F12,8,5,2,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,G12,8,0,4,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,H12,5,0,0,top,Isononylalcohol,1p